# rho - energy density in [g/cm^3]
# R   - radius in km
# M   - mass in solar masses
# chi[0] - the scalar field in the centre of the star
# abs(alpha_A) - the absolut value of alpha_A for this star
# beta   - theory parameter (for now set to 0)
# alpha  - theory parameters, related to the Brans-Dicke parameter. This is the one we want to sample
# log(alpha) - the table is build to have equal spacing between the models in terms of log(alpha), and NOT alpha alone
#   rho          R             M           chi[0]    abs(alpha_A)      beta        alpha      log(alpha) 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.8025e-05   3.7008e-05   0.0000e+00   6.3096e-05  -4.2000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.0224e-05   4.1524e-05   0.0000e+00   7.0795e-05  -4.1500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.2692e-05   4.6590e-05   0.0000e+00   7.9433e-05  -4.1000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.5461e-05   5.2275e-05   0.0000e+00   8.9125e-05  -4.0500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.8568e-05   5.8654e-05   0.0000e+00   1.0000e-04  -4.0000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -3.2054e-05   6.5811e-05   0.0000e+00   1.1220e-04  -3.9500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -3.5965e-05   7.3841e-05   0.0000e+00   1.2589e-04  -3.9000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -4.0353e-05   8.2851e-05   0.0000e+00   1.4125e-04  -3.8500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -4.5277e-05   9.2960e-05   0.0000e+00   1.5849e-04  -3.8000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -5.0802e-05   1.0430e-04   0.0000e+00   1.7783e-04  -3.7500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -5.7000e-05   1.1703e-04   0.0000e+00   1.9953e-04  -3.7000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -6.3955e-05   1.3131e-04   0.0000e+00   2.2387e-04  -3.6500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -7.1759e-05   1.4733e-04   0.0000e+00   2.5119e-04  -3.6000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -8.0515e-05   1.6531e-04   0.0000e+00   2.8184e-04  -3.5500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -9.0339e-05   1.8548e-04   0.0000e+00   3.1623e-04  -3.5000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.0136e-04   2.0811e-04   0.0000e+00   3.5481e-04  -3.4500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.1373e-04   2.3351e-04   0.0000e+00   3.9811e-04  -3.4000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.2761e-04   2.6200e-04   0.0000e+00   4.4668e-04  -3.3500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.4318e-04   2.9397e-04   0.0000e+00   5.0119e-04  -3.3000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.6065e-04   3.2984e-04   0.0000e+00   5.6234e-04  -3.2500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.8025e-04   3.7008e-04   0.0000e+00   6.3096e-04  -3.2000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.0224e-04   4.1524e-04   0.0000e+00   7.0795e-04  -3.1500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.2692e-04   4.6590e-04   0.0000e+00   7.9433e-04  -3.1000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.5461e-04   5.2275e-04   0.0000e+00   8.9125e-04  -3.0500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.8568e-04   5.8654e-04   0.0000e+00   1.0000e-03  -3.0000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -3.2054e-04   6.5811e-04   0.0000e+00   1.1220e-03  -2.9500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -3.5965e-04   7.3841e-04   0.0000e+00   1.2589e-03  -2.9000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -4.0353e-04   8.2851e-04   0.0000e+00   1.4125e-03  -2.8500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -4.5277e-04   9.2960e-04   0.0000e+00   1.5849e-03  -2.8000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -5.0801e-04   1.0430e-03   0.0000e+00   1.7783e-03  -2.7500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -5.7000e-04   1.1703e-03   0.0000e+00   1.9953e-03  -2.7000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -6.3955e-04   1.3131e-03   0.0000e+00   2.2387e-03  -2.6500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -7.1759e-04   1.4733e-03   0.0000e+00   2.5119e-03  -2.6000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -8.0515e-04   1.6531e-03   0.0000e+00   2.8184e-03  -2.5500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -9.0339e-04   1.8548e-03   0.0000e+00   3.1623e-03  -2.5000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.0136e-03   2.0811e-03   0.0000e+00   3.5481e-03  -2.4500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.1373e-03   2.3351e-03   0.0000e+00   3.9811e-03  -2.4000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.2761e-03   2.6200e-03   0.0000e+00   4.4668e-03  -2.3500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.4318e-03   2.9397e-03   0.0000e+00   5.0119e-03  -2.3000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.6065e-03   3.2984e-03   0.0000e+00   5.6234e-03  -2.2500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -1.8025e-03   3.7008e-03   0.0000e+00   6.3096e-03  -2.2000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.0224e-03   4.1524e-03   0.0000e+00   7.0795e-03  -2.1500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.2692e-03   4.6591e-03   0.0000e+00   7.9433e-03  -2.1000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.5460e-03   5.2276e-03   0.0000e+00   8.9125e-03  -2.0500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -2.8567e-03   5.8655e-03   0.0000e+00   1.0000e-02  -2.0000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -3.2052e-03   6.5812e-03   0.0000e+00   1.1220e-02  -1.9500e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -3.5963e-03   7.3843e-03   0.0000e+00   1.2589e-02  -1.9000e+00 
  1.1401e+15   1.1260e+01   1.6000e+00  -4.0350e-03   8.2853e-03   0.0000e+00   1.4125e-02  -1.8500e+00 
  1.1400e+15   1.1260e+01   1.6000e+00  -4.5273e-03   9.2964e-03   0.0000e+00   1.5849e-02  -1.8000e+00 
  1.1400e+15   1.1260e+01   1.6000e+00  -5.0796e-03   1.0431e-02   0.0000e+00   1.7783e-02  -1.7500e+00 
  1.1400e+15   1.1261e+01   1.6000e+00  -5.6992e-03   1.1704e-02   0.0000e+00   1.9953e-02  -1.7000e+00 
  1.1400e+15   1.1261e+01   1.6000e+00  -6.3944e-03   1.3132e-02   0.0000e+00   2.2387e-02  -1.6500e+00 
  1.1400e+15   1.1261e+01   1.6000e+00  -7.1743e-03   1.4735e-02   0.0000e+00   2.5119e-02  -1.6000e+00 
  1.1399e+15   1.1261e+01   1.6000e+00  -8.0493e-03   1.6533e-02   0.0000e+00   2.8184e-02  -1.5500e+00 
  1.1399e+15   1.1262e+01   1.6000e+00  -9.0308e-03   1.8551e-02   0.0000e+00   3.1623e-02  -1.5000e+00 
  1.1398e+15   1.1262e+01   1.6000e+00  -1.0132e-02   2.0815e-02   0.0000e+00   3.5481e-02  -1.4500e+00 
  1.1397e+15   1.1263e+01   1.6000e+00  -1.1367e-02   2.3356e-02   0.0000e+00   3.9811e-02  -1.4000e+00 
  1.1396e+15   1.1263e+01   1.6000e+00  -1.2752e-02   2.6208e-02   0.0000e+00   4.4668e-02  -1.3500e+00 
  1.1395e+15   1.1264e+01   1.6000e+00  -1.4305e-02   2.9408e-02   0.0000e+00   5.0119e-02  -1.3000e+00 
  1.1394e+15   1.1266e+01   1.6000e+00  -1.6047e-02   3.2999e-02   0.0000e+00   5.6234e-02  -1.2500e+00 
  1.1392e+15   1.1267e+01   1.6000e+00  -1.8000e-02   3.7030e-02   0.0000e+00   6.3096e-02  -1.2000e+00 
  1.1390e+15   1.1269e+01   1.6000e+00  -2.0189e-02   4.1555e-02   0.0000e+00   7.0795e-02  -1.1500e+00 
  1.1387e+15   1.1271e+01   1.6000e+00  -2.2642e-02   4.6634e-02   0.0000e+00   7.9433e-02  -1.1000e+00 
  1.1383e+15   1.1274e+01   1.6000e+00  -2.5391e-02   5.2336e-02   0.0000e+00   8.9125e-02  -1.0500e+00 
  1.1379e+15   1.1278e+01   1.6000e+00  -2.8468e-02   5.8740e-02   0.0000e+00   1.0000e-01  -1.0000e+00 
  1.1373e+15   1.1282e+01   1.6000e+00  -3.1913e-02   6.5932e-02   0.0000e+00   1.1220e-01  -9.5000e-01 
  1.1366e+15   1.1288e+01   1.6000e+00  -3.5766e-02   7.4010e-02   0.0000e+00   1.2589e-01  -9.0000e-01 
  1.1357e+15   1.1295e+01   1.6000e+00  -4.0073e-02   8.3088e-02   0.0000e+00   1.4125e-01  -8.5000e-01 
  1.1346e+15   1.1304e+01   1.6000e+00  -4.4881e-02   9.3292e-02   0.0000e+00   1.5849e-01  -8.0000e-01 
  1.1333e+15   1.1315e+01   1.6000e+00  -5.0243e-02   1.0476e-01   0.0000e+00   1.7783e-01  -7.5000e-01 
  1.1316e+15   1.1329e+01   1.6000e+00  -5.6211e-02   1.1767e-01   0.0000e+00   1.9953e-01  -7.0000e-01 
  1.1297e+15   1.1346e+01   1.6000e+00  -6.2842e-02   1.3220e-01   0.0000e+00   2.2387e-01  -6.5000e-01 
  1.1273e+15   1.1368e+01   1.6000e+00  -7.0188e-02   1.4855e-01   0.0000e+00   2.5119e-01  -6.0000e-01 
  1.1244e+15   1.1394e+01   1.6000e+00  -7.8300e-02   1.6698e-01   0.0000e+00   2.8184e-01  -5.5000e-01 
  1.1211e+15   1.1425e+01   1.6000e+00  -8.7220e-02   1.8774e-01   0.0000e+00   3.1623e-01  -5.0000e-01 
  1.1172e+15   1.1464e+01   1.6000e+00  -9.6977e-02   2.1115e-01   0.0000e+00   3.5481e-01  -4.5000e-01 
  1.1129e+15   1.1510e+01   1.6000e+00  -1.0758e-01   2.3753e-01   0.0000e+00   3.9811e-01  -4.0000e-01 
  1.1082e+15   1.1565e+01   1.6000e+00  -1.1900e-01   2.6727e-01   0.0000e+00   4.4668e-01  -3.5000e-01 
  1.1032e+15   1.1629e+01   1.6000e+00  -1.3118e-01   3.0073e-01   0.0000e+00   5.0119e-01  -3.0000e-01 
  1.0981e+15   1.1704e+01   1.6000e+00  -1.4401e-01   3.3835e-01   0.0000e+00   5.6234e-01  -2.5000e-01 
  1.0932e+15   1.1789e+01   1.6000e+00  -1.5733e-01   3.8052e-01   0.0000e+00   6.3096e-01  -2.0000e-01 
  1.0888e+15   1.1885e+01   1.6000e+00  -1.7092e-01   4.2766e-01   0.0000e+00   7.0795e-01  -1.5000e-01 
  1.0853e+15   1.1992e+01   1.6000e+00  -1.8451e-01   4.8013e-01   0.0000e+00   7.9433e-01  -1.0000e-01 
  1.0832e+15   1.2110e+01   1.6000e+00  -1.9778e-01   5.3827e-01   0.0000e+00   8.9125e-01  -5.0000e-02 
  1.0827e+15   1.2237e+01   1.6000e+00  -2.1042e-01   6.0239e-01   0.0000e+00   1.0000e+00  -4.6288e-15 

 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.8616e-07   5.7922e-07   0.0000e+00   1.0000e-06  -6.0000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -3.2108e-07   6.4989e-07   0.0000e+00   1.1220e-06  -5.9500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -3.6026e-07   7.2919e-07   0.0000e+00   1.2589e-06  -5.9000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -4.0422e-07   8.1817e-07   0.0000e+00   1.4125e-06  -5.8500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -4.5354e-07   9.1800e-07   0.0000e+00   1.5849e-06  -5.8000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -5.0888e-07   1.0300e-06   0.0000e+00   1.7783e-06  -5.7500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -5.7097e-07   1.1557e-06   0.0000e+00   1.9953e-06  -5.7000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -6.4064e-07   1.2967e-06   0.0000e+00   2.2387e-06  -5.6500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -7.1881e-07   1.4549e-06   0.0000e+00   2.5119e-06  -5.6000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -8.0652e-07   1.6325e-06   0.0000e+00   2.8184e-06  -5.5500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -9.0493e-07   1.8316e-06   0.0000e+00   3.1623e-06  -5.5000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.0153e-06   2.0551e-06   0.0000e+00   3.5481e-06  -5.4500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.1392e-06   2.3059e-06   0.0000e+00   3.9811e-06  -5.4000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.2782e-06   2.5873e-06   0.0000e+00   4.4668e-06  -5.3500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.4342e-06   2.9030e-06   0.0000e+00   5.0119e-06  -5.3000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.6092e-06   3.2572e-06   0.0000e+00   5.6234e-06  -5.2500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.8056e-06   3.6546e-06   0.0000e+00   6.3096e-06  -5.2000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.0259e-06   4.1006e-06   0.0000e+00   7.0795e-06  -5.1500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.2731e-06   4.6009e-06   0.0000e+00   7.9433e-06  -5.1000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.5504e-06   5.1623e-06   0.0000e+00   8.9125e-06  -5.0500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.8616e-06   5.7922e-06   0.0000e+00   1.0000e-05  -5.0000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -3.2108e-06   6.4989e-06   0.0000e+00   1.1220e-05  -4.9500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -3.6026e-06   7.2919e-06   0.0000e+00   1.2589e-05  -4.9000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -4.0422e-06   8.1817e-06   0.0000e+00   1.4125e-05  -4.8500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -4.5354e-06   9.1800e-06   0.0000e+00   1.5849e-05  -4.8000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -5.0888e-06   1.0300e-05   0.0000e+00   1.7783e-05  -4.7500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -5.7097e-06   1.1557e-05   0.0000e+00   1.9953e-05  -4.7000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -6.4064e-06   1.2967e-05   0.0000e+00   2.2387e-05  -4.6500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -7.1881e-06   1.4549e-05   0.0000e+00   2.5119e-05  -4.6000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -8.0652e-06   1.6325e-05   0.0000e+00   2.8184e-05  -4.5500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -9.0493e-06   1.8316e-05   0.0000e+00   3.1623e-05  -4.5000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.0153e-05   2.0551e-05   0.0000e+00   3.5481e-05  -4.4500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.1392e-05   2.3059e-05   0.0000e+00   3.9811e-05  -4.4000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.2782e-05   2.5873e-05   0.0000e+00   4.4668e-05  -4.3500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.4342e-05   2.9030e-05   0.0000e+00   5.0119e-05  -4.3000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.6092e-05   3.2572e-05   0.0000e+00   5.6234e-05  -4.2500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.8056e-05   3.6546e-05   0.0000e+00   6.3096e-05  -4.2000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.0259e-05   4.1006e-05   0.0000e+00   7.0795e-05  -4.1500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.2731e-05   4.6009e-05   0.0000e+00   7.9433e-05  -4.1000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.5504e-05   5.1623e-05   0.0000e+00   8.9125e-05  -4.0500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.8616e-05   5.7922e-05   0.0000e+00   1.0000e-04  -4.0000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -3.2108e-05   6.4989e-05   0.0000e+00   1.1220e-04  -3.9500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -3.6026e-05   7.2919e-05   0.0000e+00   1.2589e-04  -3.9000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -4.0422e-05   8.1817e-05   0.0000e+00   1.4125e-04  -3.8500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -4.5354e-05   9.1800e-05   0.0000e+00   1.5849e-04  -3.8000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -5.0888e-05   1.0300e-04   0.0000e+00   1.7783e-04  -3.7500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -5.7097e-05   1.1557e-04   0.0000e+00   1.9953e-04  -3.7000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -6.4064e-05   1.2967e-04   0.0000e+00   2.2387e-04  -3.6500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -7.1881e-05   1.4549e-04   0.0000e+00   2.5119e-04  -3.6000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -8.0652e-05   1.6325e-04   0.0000e+00   2.8184e-04  -3.5500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -9.0493e-05   1.8317e-04   0.0000e+00   3.1623e-04  -3.5000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.0153e-04   2.0551e-04   0.0000e+00   3.5481e-04  -3.4500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.1392e-04   2.3059e-04   0.0000e+00   3.9811e-04  -3.4000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.2782e-04   2.5873e-04   0.0000e+00   4.4668e-04  -3.3500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.4342e-04   2.9030e-04   0.0000e+00   5.0119e-04  -3.3000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.6092e-04   3.2572e-04   0.0000e+00   5.6234e-04  -3.2500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.8056e-04   3.6546e-04   0.0000e+00   6.3096e-04  -3.2000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.0259e-04   4.1006e-04   0.0000e+00   7.0795e-04  -3.1500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.2731e-04   4.6009e-04   0.0000e+00   7.9433e-04  -3.1000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.5504e-04   5.1623e-04   0.0000e+00   8.9125e-04  -3.0500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -2.8616e-04   5.7922e-04   0.0000e+00   1.0000e-03  -3.0000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -3.2108e-04   6.4989e-04   0.0000e+00   1.1220e-03  -2.9500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -3.6026e-04   7.2919e-04   0.0000e+00   1.2589e-03  -2.9000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -4.0422e-04   8.1817e-04   0.0000e+00   1.4125e-03  -2.8500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -4.5354e-04   9.1800e-04   0.0000e+00   1.5849e-03  -2.8000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -5.0888e-04   1.0300e-03   0.0000e+00   1.7783e-03  -2.7500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -5.7097e-04   1.1557e-03   0.0000e+00   1.9953e-03  -2.7000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -6.4064e-04   1.2967e-03   0.0000e+00   2.2387e-03  -2.6500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -7.1881e-04   1.4549e-03   0.0000e+00   2.5119e-03  -2.6000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -8.0652e-04   1.6325e-03   0.0000e+00   2.8184e-03  -2.5500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -9.0493e-04   1.8317e-03   0.0000e+00   3.1623e-03  -2.5000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.0153e-03   2.0551e-03   0.0000e+00   3.5481e-03  -2.4500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.1392e-03   2.3059e-03   0.0000e+00   3.9811e-03  -2.4000e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.2782e-03   2.5873e-03   0.0000e+00   4.4668e-03  -2.3500e+00 
  1.1556e+15   1.1251e+01   1.6200e+00  -1.4342e-03   2.9030e-03   0.0000e+00   5.0119e-03  -2.3000e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -1.6092e-03   3.2572e-03   0.0000e+00   5.6234e-03  -2.2500e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -1.8055e-03   3.6546e-03   0.0000e+00   6.3096e-03  -2.2000e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -2.0258e-03   4.1006e-03   0.0000e+00   7.0795e-03  -2.1500e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -2.2730e-03   4.6009e-03   0.0000e+00   7.9433e-03  -2.1000e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -2.5504e-03   5.1624e-03   0.0000e+00   8.9125e-03  -2.0500e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -2.8615e-03   5.7923e-03   0.0000e+00   1.0000e-02  -2.0000e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -3.2107e-03   6.4991e-03   0.0000e+00   1.1220e-02  -1.9500e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -3.6024e-03   7.2921e-03   0.0000e+00   1.2589e-02  -1.9000e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -4.0419e-03   8.1820e-03   0.0000e+00   1.4125e-02  -1.8500e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -4.5350e-03   9.1804e-03   0.0000e+00   1.5849e-02  -1.8000e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -5.0882e-03   1.0301e-02   0.0000e+00   1.7783e-02  -1.7500e+00 
  1.1555e+15   1.1251e+01   1.6200e+00  -5.7090e-03   1.1558e-02   0.0000e+00   1.9953e-02  -1.7000e+00 
  1.1554e+15   1.1252e+01   1.6200e+00  -6.4053e-03   1.2968e-02   0.0000e+00   2.2387e-02  -1.6500e+00 
  1.1554e+15   1.1252e+01   1.6200e+00  -7.1866e-03   1.4551e-02   0.0000e+00   2.5119e-02  -1.6000e+00 
  1.1554e+15   1.1252e+01   1.6200e+00  -8.0630e-03   1.6327e-02   0.0000e+00   2.8184e-02  -1.5500e+00 
  1.1553e+15   1.1253e+01   1.6200e+00  -9.0463e-03   1.8320e-02   0.0000e+00   3.1623e-02  -1.5000e+00 
  1.1552e+15   1.1253e+01   1.6200e+00  -1.0149e-02   2.0556e-02   0.0000e+00   3.5481e-02  -1.4500e+00 
  1.1552e+15   1.1254e+01   1.6200e+00  -1.1386e-02   2.3065e-02   0.0000e+00   3.9811e-02  -1.4000e+00 
  1.1550e+15   1.1254e+01   1.6200e+00  -1.2774e-02   2.5881e-02   0.0000e+00   4.4668e-02  -1.3500e+00 
  1.1549e+15   1.1255e+01   1.6200e+00  -1.4330e-02   2.9042e-02   0.0000e+00   5.0119e-02  -1.3000e+00 
  1.1548e+15   1.1257e+01   1.6200e+00  -1.6075e-02   3.2589e-02   0.0000e+00   5.6234e-02  -1.2500e+00 
  1.1545e+15   1.1258e+01   1.6200e+00  -1.8032e-02   3.6571e-02   0.0000e+00   6.3096e-02  -1.2000e+00 
  1.1543e+15   1.1260e+01   1.6200e+00  -2.0225e-02   4.1040e-02   0.0000e+00   7.0795e-02  -1.1500e+00 
  1.1540e+15   1.1263e+01   1.6200e+00  -2.2683e-02   4.6058e-02   0.0000e+00   7.9433e-02  -1.1000e+00 
  1.1536e+15   1.1266e+01   1.6200e+00  -2.5437e-02   5.1691e-02   0.0000e+00   8.9125e-02  -1.0500e+00 
  1.1530e+15   1.1269e+01   1.6200e+00  -2.8521e-02   5.8018e-02   0.0000e+00   1.0000e-01  -1.0000e+00 
  1.1524e+15   1.1274e+01   1.6200e+00  -3.1973e-02   6.5125e-02   0.0000e+00   1.1220e-01  -9.5000e-01 
  1.1516e+15   1.1280e+01   1.6200e+00  -3.5835e-02   7.3109e-02   0.0000e+00   1.2589e-01  -9.0000e-01 
  1.1506e+15   1.1288e+01   1.6200e+00  -4.0152e-02   8.2083e-02   0.0000e+00   1.4125e-01  -8.5000e-01 
  1.1494e+15   1.1297e+01   1.6200e+00  -4.4973e-02   9.2172e-02   0.0000e+00   1.5849e-01  -8.0000e-01 
  1.1479e+15   1.1309e+01   1.6200e+00  -5.0349e-02   1.0352e-01   0.0000e+00   1.7783e-01  -7.5000e-01 
  1.1461e+15   1.1323e+01   1.6200e+00  -5.6336e-02   1.1629e-01   0.0000e+00   1.9953e-01  -7.0000e-01 
  1.1439e+15   1.1341e+01   1.6200e+00  -6.2989e-02   1.3067e-01   0.0000e+00   2.2387e-01  -6.5000e-01 
  1.1412e+15   1.1363e+01   1.6200e+00  -7.0362e-02   1.4687e-01   0.0000e+00   2.5119e-01  -6.0000e-01 
  1.1380e+15   1.1390e+01   1.6200e+00  -7.8507e-02   1.6513e-01   0.0000e+00   2.8184e-01  -5.5000e-01 
  1.1343e+15   1.1423e+01   1.6200e+00  -8.7468e-02   1.8572e-01   0.0000e+00   3.1623e-01  -5.0000e-01 
  1.1300e+15   1.1463e+01   1.6200e+00  -9.7272e-02   2.0895e-01   0.0000e+00   3.5481e-01  -4.5000e-01 
  1.1250e+15   1.1511e+01   1.6200e+00  -1.0793e-01   2.3516e-01   0.0000e+00   3.9811e-01  -4.0000e-01 
  1.1196e+15   1.1568e+01   1.6200e+00  -1.1942e-01   2.6472e-01   0.0000e+00   4.4668e-01  -3.5000e-01 
  1.1139e+15   1.1635e+01   1.6200e+00  -1.3167e-01   2.9802e-01   0.0000e+00   5.0119e-01  -3.0000e-01 
  1.1081e+15   1.1713e+01   1.6200e+00  -1.4459e-01   3.3549e-01   0.0000e+00   5.6234e-01  -2.5000e-01 
  1.1024e+15   1.1801e+01   1.6200e+00  -1.5800e-01   3.7753e-01   0.0000e+00   6.3096e-01  -2.0000e-01 
