# rho - energy density in [g/cm^3]
# R   - radius in km
# M   - mass in solar masses
# chi[0] - the scalar field in the centre of the star
# abs(alpha_A) - the absolut value of alpha_A for this star
# beta   - theory parameter (for now set to 0)
# alpha  - theory parameters, related to the Brans-Dicke parameter. This is the one we want to sample
# log(alpha) - the table is build to have equal spacing between the models in terms of log(alpha), and NOT alpha alone
#   rho          R             M           chi[0]    abs(alpha_A)      beta        alpha      log(alpha) 
  9.1583e+14   1.1762e+01   1.3000e+00  -6.5556e-05   1.7468e-04   0.0000e+00   2.5119e-04  -3.6000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -7.3555e-05   1.9599e-04   0.0000e+00   2.8184e-04  -3.5500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -8.2530e-05   2.1990e-04   0.0000e+00   3.1623e-04  -3.5000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -9.2600e-05   2.4674e-04   0.0000e+00   3.5481e-04  -3.4500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.0390e-04   2.7684e-04   0.0000e+00   3.9811e-04  -3.4000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.1658e-04   3.1062e-04   0.0000e+00   4.4668e-04  -3.3500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.3080e-04   3.4852e-04   0.0000e+00   5.0119e-04  -3.3000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.4676e-04   3.9105e-04   0.0000e+00   5.6234e-04  -3.2500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.6467e-04   4.3877e-04   0.0000e+00   6.3096e-04  -3.2000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.8476e-04   4.9230e-04   0.0000e+00   7.0795e-04  -3.1500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -2.0731e-04   5.5237e-04   0.0000e+00   7.9433e-04  -3.1000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -2.3260e-04   6.1977e-04   0.0000e+00   8.9125e-04  -3.0500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -2.6098e-04   6.9540e-04   0.0000e+00   1.0000e-03  -3.0000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -2.9283e-04   7.8025e-04   0.0000e+00   1.1220e-03  -2.9500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -3.2856e-04   8.7545e-04   0.0000e+00   1.2589e-03  -2.9000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -3.6865e-04   9.8227e-04   0.0000e+00   1.4125e-03  -2.8500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -4.1363e-04   1.1021e-03   0.0000e+00   1.5849e-03  -2.8000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -4.6410e-04   1.2366e-03   0.0000e+00   1.7783e-03  -2.7500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -5.2073e-04   1.3875e-03   0.0000e+00   1.9953e-03  -2.7000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -5.8426e-04   1.5568e-03   0.0000e+00   2.2387e-03  -2.6500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -6.5555e-04   1.7468e-03   0.0000e+00   2.5119e-03  -2.6000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -7.3554e-04   1.9599e-03   0.0000e+00   2.8184e-03  -2.5500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -8.2529e-04   2.1990e-03   0.0000e+00   3.1623e-03  -2.5000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -9.2599e-04   2.4674e-03   0.0000e+00   3.5481e-03  -2.4500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.0390e-03   2.7684e-03   0.0000e+00   3.9811e-03  -2.4000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.1658e-03   3.1062e-03   0.0000e+00   4.4668e-03  -2.3500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.3080e-03   3.4852e-03   0.0000e+00   5.0119e-03  -2.3000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.4676e-03   3.9105e-03   0.0000e+00   5.6234e-03  -2.2500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.6467e-03   4.3876e-03   0.0000e+00   6.3096e-03  -2.2000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -1.8476e-03   4.9230e-03   0.0000e+00   7.0795e-03  -2.1500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -2.0730e-03   5.5237e-03   0.0000e+00   7.9433e-03  -2.1000e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -2.3259e-03   6.1977e-03   0.0000e+00   8.9125e-03  -2.0500e+00 
  9.1583e+14   1.1762e+01   1.3000e+00  -2.6097e-03   6.9539e-03   0.0000e+00   1.0000e-02  -2.0000e+00 
  9.1584e+14   1.1762e+01   1.3000e+00  -2.9281e-03   7.8024e-03   0.0000e+00   1.1220e-02  -1.9500e+00 
  9.1584e+14   1.1762e+01   1.3000e+00  -3.2853e-03   8.7544e-03   0.0000e+00   1.2589e-02  -1.9000e+00 
  9.1584e+14   1.1762e+01   1.3000e+00  -3.6862e-03   9.8226e-03   0.0000e+00   1.4125e-02  -1.8500e+00 
  9.1584e+14   1.1762e+01   1.3000e+00  -4.1359e-03   1.1021e-02   0.0000e+00   1.5849e-02  -1.8000e+00 
  9.1585e+14   1.1762e+01   1.3000e+00  -4.6404e-03   1.2366e-02   0.0000e+00   1.7783e-02  -1.7500e+00 
  9.1585e+14   1.1762e+01   1.3000e+00  -5.2064e-03   1.3875e-02   0.0000e+00   1.9953e-02  -1.7000e+00 
  9.1586e+14   1.1762e+01   1.3000e+00  -5.8414e-03   1.5568e-02   0.0000e+00   2.2387e-02  -1.6500e+00 
  9.1587e+14   1.1762e+01   1.3000e+00  -6.5539e-03   1.7467e-02   0.0000e+00   2.5119e-02  -1.6000e+00 
  9.1588e+14   1.1762e+01   1.3000e+00  -7.3530e-03   1.9598e-02   0.0000e+00   2.8184e-02  -1.5500e+00 
  9.1589e+14   1.1762e+01   1.3000e+00  -8.2496e-03   2.1989e-02   0.0000e+00   3.1623e-02  -1.5000e+00 
  9.1591e+14   1.1763e+01   1.3000e+00  -9.2552e-03   2.4672e-02   0.0000e+00   3.5481e-02  -1.4500e+00 
  9.1593e+14   1.1763e+01   1.3000e+00  -1.0383e-02   2.7682e-02   0.0000e+00   3.9811e-02  -1.4000e+00 
  9.1596e+14   1.1763e+01   1.3000e+00  -1.1648e-02   3.1059e-02   0.0000e+00   4.4668e-02  -1.3500e+00 
  9.1599e+14   1.1763e+01   1.3000e+00  -1.3067e-02   3.4847e-02   0.0000e+00   5.0119e-02  -1.3000e+00 
  9.1603e+14   1.1764e+01   1.3000e+00  -1.4657e-02   3.9098e-02   0.0000e+00   5.6234e-02  -1.2500e+00 
  9.1608e+14   1.1764e+01   1.3000e+00  -1.6440e-02   4.3866e-02   0.0000e+00   6.3096e-02  -1.2000e+00 
  9.1615e+14   1.1765e+01   1.3000e+00  -1.8438e-02   4.9216e-02   0.0000e+00   7.0795e-02  -1.1500e+00 
  9.1623e+14   1.1765e+01   1.3000e+00  -2.0677e-02   5.5217e-02   0.0000e+00   7.9433e-02  -1.1000e+00 
  9.1634e+14   1.1766e+01   1.3000e+00  -2.3184e-02   6.1949e-02   0.0000e+00   8.9125e-02  -1.0500e+00 
  9.1647e+14   1.1767e+01   1.3000e+00  -2.5991e-02   6.9500e-02   0.0000e+00   1.0000e-01  -1.0000e+00 
  9.1664e+14   1.1768e+01   1.3000e+00  -2.9131e-02   7.7968e-02   0.0000e+00   1.1220e-01  -9.5000e-01 
  9.1685e+14   1.1770e+01   1.3000e+00  -3.2642e-02   8.7465e-02   0.0000e+00   1.2589e-01  -9.0000e-01 
  9.1711e+14   1.1772e+01   1.3000e+00  -3.6564e-02   9.8114e-02   0.0000e+00   1.4125e-01  -8.5000e-01 
  9.1745e+14   1.1775e+01   1.3000e+00  -4.0940e-02   1.1005e-01   0.0000e+00   1.5849e-01  -8.0000e-01 
  9.1787e+14   1.1778e+01   1.3000e+00  -4.5815e-02   1.2343e-01   0.0000e+00   1.7783e-01  -7.5000e-01 
  9.1841e+14   1.1782e+01   1.3000e+00  -5.1236e-02   1.3843e-01   0.0000e+00   1.9953e-01  -7.0000e-01 
  9.1909e+14   1.1787e+01   1.3000e+00  -5.7251e-02   1.5523e-01   0.0000e+00   2.2387e-01  -6.5000e-01 
  9.1995e+14   1.1793e+01   1.3000e+00  -6.3908e-02   1.7404e-01   0.0000e+00   2.5119e-01  -6.0000e-01 
  9.2103e+14   1.1801e+01   1.3000e+00  -7.1249e-02   1.9509e-01   0.0000e+00   2.8184e-01  -5.5000e-01 
  9.2241e+14   1.1811e+01   1.3000e+00  -7.9311e-02   2.1863e-01   0.0000e+00   3.1623e-01  -5.0000e-01 
  9.2416e+14   1.1822e+01   1.3000e+00  -8.8119e-02   2.4493e-01   0.0000e+00   3.5481e-01  -4.5000e-01 
  9.2638e+14   1.1836e+01   1.3000e+00  -9.7680e-02   2.7430e-01   0.0000e+00   3.9811e-01  -4.0000e-01 
  9.2917e+14   1.1853e+01   1.3000e+00  -1.0798e-01   3.0703e-01   0.0000e+00   4.4668e-01  -3.5000e-01 
  9.3270e+14   1.1874e+01   1.3000e+00  -1.1898e-01   3.4346e-01   0.0000e+00   5.0119e-01  -3.0000e-01 
  9.3714e+14   1.1898e+01   1.3000e+00  -1.3059e-01   3.8393e-01   0.0000e+00   5.6234e-01  -2.5000e-01 
  9.4267e+14   1.1927e+01   1.3000e+00  -1.4270e-01   4.2879e-01   0.0000e+00   6.3096e-01  -2.0000e-01 
  9.4951e+14   1.1962e+01   1.3000e+00  -1.5513e-01   4.7838e-01   0.0000e+00   7.0795e-01  -1.5000e-01 
  9.5788e+14   1.2002e+01   1.3000e+00  -1.6767e-01   5.3304e-01   0.0000e+00   7.9433e-01  -1.0000e-01 
  9.6801e+14   1.2049e+01   1.3000e+00  -1.8007e-01   5.9310e-01   0.0000e+00   8.9125e-01  -5.0000e-02 
  9.8008e+14   1.2103e+01   1.3000e+00  -1.9206e-01   6.5886e-01   0.0000e+00   1.0000e+00  -4.6288e-15 

 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.6340e-07   6.8945e-07   0.0000e+00   1.0000e-06  -6.0000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.9554e-07   7.7358e-07   0.0000e+00   1.1220e-06  -5.9500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -3.3160e-07   8.6797e-07   0.0000e+00   1.2589e-06  -5.9000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -3.7206e-07   9.7388e-07   0.0000e+00   1.4125e-06  -5.8500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -4.1746e-07   1.0927e-06   0.0000e+00   1.5849e-06  -5.8000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -4.6840e-07   1.2260e-06   0.0000e+00   1.7783e-06  -5.7500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -5.2555e-07   1.3756e-06   0.0000e+00   1.9953e-06  -5.7000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -5.8968e-07   1.5435e-06   0.0000e+00   2.2387e-06  -5.6500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -6.6163e-07   1.7318e-06   0.0000e+00   2.5119e-06  -5.6000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -7.4237e-07   1.9431e-06   0.0000e+00   2.8184e-06  -5.5500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -8.3295e-07   2.1802e-06   0.0000e+00   3.1623e-06  -5.5000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -9.3458e-07   2.4463e-06   0.0000e+00   3.5481e-06  -5.4500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.0486e-06   2.7448e-06   0.0000e+00   3.9811e-06  -5.4000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.1766e-06   3.0797e-06   0.0000e+00   4.4668e-06  -5.3500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.3201e-06   3.4555e-06   0.0000e+00   5.0119e-06  -5.3000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.4812e-06   3.8771e-06   0.0000e+00   5.6234e-06  -5.2500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.6620e-06   4.3502e-06   0.0000e+00   6.3096e-06  -5.2000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.8647e-06   4.8810e-06   0.0000e+00   7.0795e-06  -5.1500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.0923e-06   5.4765e-06   0.0000e+00   7.9433e-06  -5.1000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.3476e-06   6.1448e-06   0.0000e+00   8.9125e-06  -5.0500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.6340e-06   6.8945e-06   0.0000e+00   1.0000e-05  -5.0000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.9554e-06   7.7358e-06   0.0000e+00   1.1220e-05  -4.9500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -3.3160e-06   8.6797e-06   0.0000e+00   1.2589e-05  -4.9000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -3.7206e-06   9.7388e-06   0.0000e+00   1.4125e-05  -4.8500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -4.1746e-06   1.0927e-05   0.0000e+00   1.5849e-05  -4.8000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -4.6840e-06   1.2260e-05   0.0000e+00   1.7783e-05  -4.7500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -5.2555e-06   1.3756e-05   0.0000e+00   1.9953e-05  -4.7000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -5.8968e-06   1.5435e-05   0.0000e+00   2.2387e-05  -4.6500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -6.6163e-06   1.7318e-05   0.0000e+00   2.5119e-05  -4.6000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -7.4237e-06   1.9431e-05   0.0000e+00   2.8184e-05  -4.5500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -8.3295e-06   2.1802e-05   0.0000e+00   3.1623e-05  -4.5000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -9.3458e-06   2.4463e-05   0.0000e+00   3.5481e-05  -4.4500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.0486e-05   2.7448e-05   0.0000e+00   3.9811e-05  -4.4000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.1766e-05   3.0797e-05   0.0000e+00   4.4668e-05  -4.3500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.3201e-05   3.4555e-05   0.0000e+00   5.0119e-05  -4.3000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.4812e-05   3.8771e-05   0.0000e+00   5.6234e-05  -4.2500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.6620e-05   4.3502e-05   0.0000e+00   6.3096e-05  -4.2000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.8647e-05   4.8810e-05   0.0000e+00   7.0795e-05  -4.1500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.0923e-05   5.4765e-05   0.0000e+00   7.9433e-05  -4.1000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.3476e-05   6.1448e-05   0.0000e+00   8.9125e-05  -4.0500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.6340e-05   6.8945e-05   0.0000e+00   1.0000e-04  -4.0000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.9554e-05   7.7358e-05   0.0000e+00   1.1220e-04  -3.9500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -3.3160e-05   8.6797e-05   0.0000e+00   1.2589e-04  -3.9000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -3.7206e-05   9.7388e-05   0.0000e+00   1.4125e-04  -3.8500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -4.1746e-05   1.0927e-04   0.0000e+00   1.5849e-04  -3.8000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -4.6840e-05   1.2260e-04   0.0000e+00   1.7783e-04  -3.7500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -5.2555e-05   1.3756e-04   0.0000e+00   1.9953e-04  -3.7000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -5.8968e-05   1.5435e-04   0.0000e+00   2.2387e-04  -3.6500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -6.6163e-05   1.7318e-04   0.0000e+00   2.5119e-04  -3.6000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -7.4237e-05   1.9431e-04   0.0000e+00   2.8184e-04  -3.5500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -8.3295e-05   2.1802e-04   0.0000e+00   3.1623e-04  -3.5000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -9.3458e-05   2.4463e-04   0.0000e+00   3.5481e-04  -3.4500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.0486e-04   2.7448e-04   0.0000e+00   3.9811e-04  -3.4000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.1766e-04   3.0797e-04   0.0000e+00   4.4668e-04  -3.3500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.3201e-04   3.4555e-04   0.0000e+00   5.0119e-04  -3.3000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.4812e-04   3.8771e-04   0.0000e+00   5.6234e-04  -3.2500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.6619e-04   4.3502e-04   0.0000e+00   6.3096e-04  -3.2000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.8647e-04   4.8810e-04   0.0000e+00   7.0795e-04  -3.1500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.0923e-04   5.4765e-04   0.0000e+00   7.9433e-04  -3.1000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.3476e-04   6.1448e-04   0.0000e+00   8.9125e-04  -3.0500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.6340e-04   6.8945e-04   0.0000e+00   1.0000e-03  -3.0000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.9554e-04   7.7358e-04   0.0000e+00   1.1220e-03  -2.9500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -3.3160e-04   8.6797e-04   0.0000e+00   1.2589e-03  -2.9000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -3.7206e-04   9.7388e-04   0.0000e+00   1.4125e-03  -2.8500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -4.1746e-04   1.0927e-03   0.0000e+00   1.5849e-03  -2.8000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -4.6840e-04   1.2260e-03   0.0000e+00   1.7783e-03  -2.7500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -5.2555e-04   1.3756e-03   0.0000e+00   1.9953e-03  -2.7000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -5.8968e-04   1.5435e-03   0.0000e+00   2.2387e-03  -2.6500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -6.6163e-04   1.7318e-03   0.0000e+00   2.5119e-03  -2.6000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -7.4236e-04   1.9431e-03   0.0000e+00   2.8184e-03  -2.5500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -8.3294e-04   2.1802e-03   0.0000e+00   3.1623e-03  -2.5000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -9.3458e-04   2.4463e-03   0.0000e+00   3.5481e-03  -2.4500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.0486e-03   2.7448e-03   0.0000e+00   3.9811e-03  -2.4000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.1766e-03   3.0797e-03   0.0000e+00   4.4668e-03  -2.3500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.3201e-03   3.4555e-03   0.0000e+00   5.0119e-03  -2.3000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.4812e-03   3.8771e-03   0.0000e+00   5.6234e-03  -2.2500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.6619e-03   4.3502e-03   0.0000e+00   6.3096e-03  -2.2000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -1.8647e-03   4.8810e-03   0.0000e+00   7.0795e-03  -2.1500e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.0922e-03   5.4765e-03   0.0000e+00   7.9433e-03  -2.1000e+00 
  9.2944e+14   1.1752e+01   1.3200e+00  -2.3475e-03   6.1447e-03   0.0000e+00   8.9125e-03  -2.0500e+00 
  9.2945e+14   1.1752e+01   1.3200e+00  -2.6339e-03   6.8945e-03   0.0000e+00   1.0000e-02  -2.0000e+00 
  9.2945e+14   1.1752e+01   1.3200e+00  -2.9553e-03   7.7358e-03   0.0000e+00   1.1220e-02  -1.9500e+00 
  9.2945e+14   1.1752e+01   1.3200e+00  -3.3158e-03   8.6796e-03   0.0000e+00   1.2589e-02  -1.9000e+00 
  9.2945e+14   1.1752e+01   1.3200e+00  -3.7203e-03   9.7387e-03   0.0000e+00   1.4125e-02  -1.8500e+00 
  9.2945e+14   1.1752e+01   1.3200e+00  -4.1742e-03   1.0927e-02   0.0000e+00   1.5849e-02  -1.8000e+00 
  9.2946e+14   1.1752e+01   1.3200e+00  -4.6834e-03   1.2260e-02   0.0000e+00   1.7783e-02  -1.7500e+00 
  9.2946e+14   1.1752e+01   1.3200e+00  -5.2547e-03   1.3756e-02   0.0000e+00   1.9953e-02  -1.7000e+00 
  9.2947e+14   1.1752e+01   1.3200e+00  -5.8956e-03   1.5435e-02   0.0000e+00   2.2387e-02  -1.6500e+00 
  9.2947e+14   1.1752e+01   1.3200e+00  -6.6146e-03   1.7318e-02   0.0000e+00   2.5119e-02  -1.6000e+00 
  9.2948e+14   1.1753e+01   1.3200e+00  -7.4212e-03   1.9431e-02   0.0000e+00   2.8184e-02  -1.5500e+00 
  9.2949e+14   1.1753e+01   1.3200e+00  -8.3260e-03   2.1801e-02   0.0000e+00   3.1623e-02  -1.5000e+00 
  9.2950e+14   1.1753e+01   1.3200e+00  -9.3409e-03   2.4461e-02   0.0000e+00   3.5481e-02  -1.4500e+00 
  9.2952e+14   1.1753e+01   1.3200e+00  -1.0479e-02   2.7445e-02   0.0000e+00   3.9811e-02  -1.4000e+00 
  9.2954e+14   1.1753e+01   1.3200e+00  -1.1756e-02   3.0794e-02   0.0000e+00   4.4668e-02  -1.3500e+00 
  9.2957e+14   1.1754e+01   1.3200e+00  -1.3188e-02   3.4550e-02   0.0000e+00   5.0119e-02  -1.3000e+00 
  9.2960e+14   1.1754e+01   1.3200e+00  -1.4793e-02   3.8765e-02   0.0000e+00   5.6234e-02  -1.2500e+00 
  9.2964e+14   1.1754e+01   1.3200e+00  -1.6592e-02   4.3493e-02   0.0000e+00   6.3096e-02  -1.2000e+00 
  9.2970e+14   1.1755e+01   1.3200e+00  -1.8609e-02   4.8797e-02   0.0000e+00   7.0795e-02  -1.1500e+00 
  9.2976e+14   1.1756e+01   1.3200e+00  -2.0868e-02   5.4748e-02   0.0000e+00   7.9433e-02  -1.1000e+00 
  9.2984e+14   1.1757e+01   1.3200e+00  -2.3398e-02   6.1423e-02   0.0000e+00   8.9125e-02  -1.0500e+00 
  9.2995e+14   1.1758e+01   1.3200e+00  -2.6231e-02   6.8911e-02   0.0000e+00   1.0000e-01  -1.0000e+00 
  9.3008e+14   1.1760e+01   1.3200e+00  -2.9400e-02   7.7309e-02   0.0000e+00   1.1220e-01  -9.5000e-01 
  9.3025e+14   1.1762e+01   1.3200e+00  -3.2944e-02   8.6728e-02   0.0000e+00   1.2589e-01  -9.0000e-01 
  9.3047e+14   1.1764e+01   1.3200e+00  -3.6901e-02   9.7290e-02   0.0000e+00   1.4125e-01  -8.5000e-01 
  9.3074e+14   1.1767e+01   1.3200e+00  -4.1316e-02   1.0913e-01   0.0000e+00   1.5849e-01  -8.0000e-01 
  9.3108e+14   1.1771e+01   1.3200e+00  -4.6235e-02   1.2241e-01   0.0000e+00   1.7783e-01  -7.5000e-01 
  9.3152e+14   1.1775e+01   1.3200e+00  -5.1705e-02   1.3729e-01   0.0000e+00   1.9953e-01  -7.0000e-01 
  9.3207e+14   1.1781e+01   1.3200e+00  -5.7774e-02   1.5396e-01   0.0000e+00   2.2387e-01  -6.5000e-01 
  9.3278e+14   1.1789e+01   1.3200e+00  -6.4489e-02   1.7262e-01   0.0000e+00   2.5119e-01  -6.0000e-01 
  9.3369e+14   1.1797e+01   1.3200e+00  -7.1894e-02   1.9352e-01   0.0000e+00   2.8184e-01  -5.5000e-01 
  9.3485e+14   1.1808e+01   1.3200e+00  -8.0024e-02   2.1690e-01   0.0000e+00   3.1623e-01  -5.0000e-01 
  9.3633e+14   1.1822e+01   1.3200e+00  -8.8904e-02   2.4304e-01   0.0000e+00   3.5481e-01  -4.5000e-01 
  9.3824e+14   1.1838e+01   1.3200e+00  -9.8542e-02   2.7222e-01   0.0000e+00   3.9811e-01  -4.0000e-01 
  9.4068e+14   1.1857e+01   1.3200e+00  -1.0892e-01   3.0477e-01   0.0000e+00   4.4668e-01  -3.5000e-01 
  9.4380e+14   1.1881e+01   1.3200e+00  -1.2000e-01   3.4101e-01   0.0000e+00   5.0119e-01  -3.0000e-01 
  9.4777e+14   1.1909e+01   1.3200e+00  -1.3169e-01   3.8129e-01   0.0000e+00   5.6234e-01  -2.5000e-01 
  9.5279e+14   1.1941e+01   1.3200e+00  -1.4388e-01   4.2596e-01   0.0000e+00   6.3096e-01  -2.0000e-01 
  9.5909e+14   1.1979e+01   1.3200e+00  -1.5638e-01   4.7537e-01   0.0000e+00   7.0795e-01  -1.5000e-01 
  9.6689e+14   1.2024e+01   1.3200e+00  -1.6898e-01   5.2985e-01   0.0000e+00   7.9433e-01  -1.0000e-01 
  9.7642e+14   1.2075e+01   1.3200e+00  -1.8144e-01   5.8975e-01   0.0000e+00   8.9125e-01  -5.0000e-02 
  9.8789e+14   1.2134e+01   1.3200e+00  -1.9346e-01   6.5536e-01   0.0000e+00   1.0000e+00  -4.6288e-15 

 
  9.4333e+14   1.1742e+01   1.3400e+00  -2.6575e-07   6.8342e-07   0.0000e+00   1.0000e-06  -6.0000e+00 
  9.4333e+14   1.1742e+01   1.3400e+00  -2.9818e-07   7.6681e-07   0.0000e+00   1.1220e-06  -5.9500e+00 
  9.4333e+14   1.1742e+01   1.3400e+00  -3.3456e-07   8.6038e-07   0.0000e+00   1.2589e-06  -5.9000e+00 
  9.4333e+14   1.1742e+01   1.3400e+00  -3.7538e-07   9.6536e-07   0.0000e+00   1.4125e-06  -5.8500e+00 
  9.4333e+14   1.1742e+01   1.3400e+00  -4.2119e-07   1.0832e-06   0.0000e+00   1.5849e-06  -5.8000e+00 
  9.4333e+14   1.1742e+01   1.3400e+00  -4.7258e-07   1.2153e-06   0.0000e+00   1.7783e-06  -5.7500e+00 
  9.4333e+14   1.1742e+01   1.3400e+00  -5.3024e-07   1.3636e-06   0.0000e+00   1.9953e-06  -5.7000e+00 
  9.4333e+14   1.1742e+01   1.3400e+00  -5.9494e-07   1.5300e-06   0.0000e+00   2.2387e-06  -5.6500e+00 
